state,district,commodity,variety,arrival_date,min_price,max_price,modal_price
gujarat,botad,bengalgram,other,24-07-19,3800,4190,3995
gujarat,botad,castorseed,other,24-07-19,4430,4880,4655
gujarat,botad,cumminseed,other,24-07-19,14955,16055,15505
gujarat,botad,jowar,other,24-07-19,2680,3165,2925
gujarat,botad,sesamum,black,24-07-19,15655,18405,17030
gujarat,botad,sesamum,white,24-07-19,10105,10780,10445
gujarat,botad,soanf,other,24-07-19,4680,4680,4680
gujarat,botad,wheat,other,24-07-19,1900,2245,2075
gujarat,botad,cotton,shanker6b30mmfine,24-07-19,6385,6395,6390
gujarat,dahod,arhar,arhar,24-07-19,4800,5100,5000
gujarat,dahod,arhar,other,24-07-19,5300,5600,5300
gujarat,dahod,bajra,other,24-07-19,1875,1950,1900
gujarat,dahod,bengalgram,desi,24-07-19,4150,4175,4165
gujarat,dahod,bengalgram,other,24-07-19,4100,4125,4115
gujarat,dahod,blackgram,blackgram,24-07-19,4200,4900,4500
gujarat,dahod,castorseed,castorseed,24-07-19,5150,5250,5200
gujarat,dahod,castorseed,other,24-07-19,5050,5150,5100
gujarat,dahod,greengram,green,24-07-19,5700,5900,5800
gujarat,dahod,jowar,jowar,24-07-19,1900,2150,2100
gujarat,dahod,maize,white,24-07-19,2050,2250,2100
gujarat,dahod,maize,yellow,24-07-19,2150,2350,2175
gujarat,dahod,paddy,paddycoarse,24-07-19,1520,1550,1540
gujarat,dahod,paddy,paddyfine,24-07-19,1750,1800,1775
gujarat,dahod,rice,coarse,24-07-19,3800,4200,4000
gujarat,dahod,sesamum,white,24-07-19,8500,10000,9800
gujarat,dahod,soyabean,soyabeen,24-07-19,3500,3550,3525
gujarat,dahod,wheat,147average,24-07-19,2150,2250,2200
gujarat,dahod,wheat,lokwan,24-07-19,2150,2250,2200
gujarat,dahod,ladiesfinger,bhindi,24-07-19,500,1500,1000
gujarat,dahod,bittergourd,bittergourd,24-07-19,1500,2000,2000
gujarat,dahod,bottlegourd,bottlegourd,24-07-19,500,1500,1200
gujarat,dahod,brinjal,brinjal,24-07-19,800,2000,1500
gujarat,dahod,cabbage,cabbage,24-07-19,2000,3000,2800
gujarat,dahod,carrot,carrot,24-07-19,3000,3000,3000
gujarat,dahod,cauliflower,cauliflower,24-07-19,3000,5500,5000
gujarat,dahod,coriander,coriander,24-07-19,5000,10000,8000
gujarat,dahod,cucumbar,cucumbar,24-07-19,800,1800,1500
gujarat,dahod,drumstick,other,24-07-19,5000,5500,5500
gujarat,dahod,ginger,greenginger,24-07-19,9000,10000,9800
gujarat,dahod,greenchilli,greenchilly,24-07-19,2500,4000,3200
gujarat,dahod,lemon,other,24-07-19,1500,4000,3500
gujarat,dahod,littlegourd,other,24-07-19,1000,1700,1500
gujarat,dahod,mint,mint,24-07-19,5000,6000,6000
gujarat,dahod,onion,onion,24-07-19,800,1600,1500
gujarat,dahod,pointedgourd,other,24-07-19,3000,3500,3500
gujarat,dahod,potato,potato,24-07-19,700,1000,900
gujarat,dahod,pumpkin,pumpkin,24-07-19,1000,1500,1200
gujarat,dahod,tomato,tomato,24-07-19,4000,4500,4500
gujarat,dahod,paddy,common,24-07-19,1380,1400,1390
gujarat,dahod,paddy,common,24-07-19,1380,1400,1390
gujarat,gandhinagar,bajra,other,24-07-19,1895,2195,2045
gujarat,gandhinagar,castorseed,other,24-07-19,5310,5370,5340
gujarat,gandhinagar,guar,other,24-07-19,3210,4000,3605
gujarat,gandhinagar,paddy,other,24-07-19,1600,1750,1675
gujarat,gandhinagar,wheat,other,24-07-19,2035,2070,2052
gujarat,gandhinagar,bajra,other,24-07-19,1875,2125,2000
gujarat,gandhinagar,castorseed,other,24-07-19,5300,5350,5325
gujarat,gandhinagar,guar,other,24-07-19,3850,3950,3900
gujarat,gandhinagar,paddy,other,24-07-19,1600,1725,1662
gujarat,gandhinagar,wheat,other,24-07-19,2025,2050,2037
gujarat,gandhinagar,bajra,other,24-07-19,1975,2000,1985
gujarat,gandhinagar,barley,other,24-07-19,1900,2045,1925
gujarat,gandhinagar,castorseed,other,24-07-19,5355,5370,5360
gujarat,gandhinagar,guarseed,other,24-07-19,3945,3945,3945
gujarat,gandhinagar,paddy,other,24-07-19,1835,1850,1840
gujarat,gandhinagar,wheat,other,24-07-19,2025,2155,2075
gujarat,gandhinagar,bajra,deshi,24-07-19,1725,2005,1790
gujarat,gandhinagar,castorseed,castorseed,24-07-19,5250,5430,5415
gujarat,gandhinagar,guarseed,split,24-07-19,3850,4030,4020
gujarat,gandhinagar,jowar,white,24-07-19,3005,3480,3155
gujarat,gandhinagar,wheat,medium,24-07-19,1985,2085,2040
gujarat,gandhinagar,ladiesfinger,other,24-07-19,1500,1750,1625
gujarat,gandhinagar,bittergourd,other,24-07-19,1500,2250,2000
gujarat,gandhinagar,bottlegourd,other,24-07-19,400,1000,600
gujarat,gandhinagar,brinjal,brinjal,24-07-19,600,600,600
gujarat,gandhinagar,brinjal,round,24-07-19,500,600,550
gujarat,gandhinagar,brinjal,roundlong,24-07-19,1000,1500,1250
gujarat,gandhinagar,cucumbar,other,24-07-19,1200,2000,1750
gujarat,gandhinagar,greenchilli,other,24-07-19,3000,3250,3200
gujarat,gandhinagar,guar,other,24-07-19,3000,3000,3000
gujarat,gandhinagar,lemon,other,24-07-19,2000,4000,3000
gujarat,jamnagar,corrianderseed,other,24-07-19,4000,4500,4350
gujarat,jamnagar,cumminseed,medium,24-07-19,10500,13000,12500
gujarat,jamnagar,groundnut,g20,24-07-19,3500,4000,3750
gujarat,jamnagar,cumminseed,other,24-07-19,13250,15875,14565
gujarat,jamnagar,groundnut,other,24-07-19,3500,4675,4090
gujarat,jamnagar,wheat,other,24-07-19,1650,1845,1750
gujarat,junagarh,bajra,hybrid,24-07-19,1900,2000,1950
gujarat,junagarh,bengalgram,desi,24-07-19,4100,4250,4200
gujarat,junagarh,corrianderseed,corianderseed,24-07-19,5000,5750,5500
gujarat,junagarh,groundnut,g20,24-07-19,5450,5500,5480
gujarat,junagarh,groundnut,local,24-07-19,4750,4875,4825
gujarat,junagarh,jowar,jowar,24-07-19,2750,3250,3100
gujarat,junagarh,wheat,lok1,24-07-19,2025,2075,2050
gujarat,junagarh,wheat,milbar,24-07-19,1950,2000,1980
gujarat,junagarh,wheat,rajasthantukdi,24-07-19,2075,2125,2100
gujarat,junagarh,ladiesfinger,other,24-07-19,1300,1500,1400
gujarat,junagarh,bittergourd,other,24-07-19,2300,2500,2400
gujarat,junagarh,bottlegourd,other,24-07-19,600,800,700
gujarat,junagarh,brinjal,other,24-07-19,800,1000,900
gujarat,junagarh,cabbage,other,24-07-19,1000,1250,1150
gujarat,junagarh,coriander,other,24-07-19,7500,9000,8000
gujarat,junagarh,arhar,other,24-07-19,4185,5325,4855
gujarat,junagarh,beans,other,24-07-19,3500,4750,4125
gujarat,junagarh,blackgram,other,24-07-19,4065,4925,4495
gujarat,junagarh,corrianderseed,other,24-07-19,5160,5770,5195
gujarat,junagarh,cumminseed,other,24-07-19,13325,14875,14100
gujarat,junagarh,garlic,other,24-07-19,2810,3950,3380
gujarat,junagarh,greengram,other,24-07-19,5000,5850,5425
gujarat,junagarh,groundnutseed,groundnutseed,24-07-19,5260,6520,5890
gujarat,junagarh,groundnut,other,24-07-19,3815,4555,4185
gujarat,junagarh,groundnut,groundnut,24-07-19,4860,5290,5075
gujarat,junagarh,isabgul,other,24-07-19,5250,6000,5625
gujarat,junagarh,jowar,other,24-07-19,1615,2425,2020
gujarat,junagarh,kulthi,other,24-07-19,3750,4150,3950
gujarat,junagarh,maize,other,24-07-19,1670,2190,1930
gujarat,junagarh,methiseeds,other,24-07-19,2060,2780,2420
gujarat,junagarh,onion,onion,24-07-19,355,765,560
gujarat,junagarh,sesamum,black,24-07-19,13600,17700,15650
gujarat,junagarh,sesamum,white,24-07-19,9360,10520,9940
gujarat,junagarh,wheat,lokwangujrat,24-07-19,1915,2125,2020
gujarat,kachchh,castorseed,castorseed,24-07-19,5480,5500,5490
gujarat,kachchh,cumminseed,cumminseed,24-07-19,15250,15500,15400
gujarat,kachchh,guarseed,whole,24-07-19,3990,4005,4000
gujarat,kachchh,castorseed,castorseed,24-07-19,5375,5400,5387
gujarat,kachchh,greengram,green,24-07-19,5000,5700,5350
gujarat,kachchh,guarseed,whole,24-07-19,3800,4031,3915
gujarat,kachchh,isabgul,isabgul,24-07-19,6875,8500,7687
gujarat,kachchh,sesamum,sesame,24-07-19,10000,10250,10125
gujarat,kachchh,cumminseed,cumminseed,24-07-19,15065,15705,15400
gujarat,kheda,bajra,other,24-07-19,1930,1970,1950
gujarat,kheda,paddy,other,24-07-19,1760,1810,1780
gujarat,kheda,wheat,other,24-07-19,1830,1870,1850
gujarat,kheda,bajra,deshi,24-07-19,1800,1900,1850
gujarat,kheda,paddy,paddy,24-07-19,1550,1670,1600
gujarat,kheda,bajra,deshi,24-07-19,1800,1900,1850
gujarat,mehsana,bajra,other,24-07-19,1800,1850,1825
gujarat,mehsana,castorseed,other,24-07-19,5350,5395,5370
gujarat,mehsana,cumminseed,other,24-07-19,12500,14830,13665
gujarat,mehsana,guarseed,other,24-07-19,3800,3920,3860
gujarat,mehsana,mustard,other,24-07-19,3350,3530,3440
gujarat,mehsana,wheat,other,24-07-19,1950,2060,2005
gujarat,mehsana,bajra,deshi,24-07-19,1980,2050,2000
gujarat,mehsana,castorseed,caster,24-07-19,5400,5425,5410
gujarat,mehsana,cumminseed,medium,24-07-19,12755,15675,15000
gujarat,mehsana,guarseed,whole,24-07-19,3850,3935,3900
gujarat,mehsana,soanf,other,24-07-19,5000,5730,5500
gujarat,mehsana,wheat,deshi,24-07-19,1925,2125,2025
gujarat,mehsana,bajra,local,24-07-19,1735,2075,1900
gujarat,mehsana,castorseed,castorseed,24-07-19,5325,5410,5380
gujarat,mehsana,mustard,mustard,24-07-19,3465,3550,3540
gujarat,mehsana,wheat,local,24-07-19,1875,2075,1950
gujarat,mehsana,bajra,local,24-07-19,1835,1955,1950
gujarat,mehsana,castorseed,castorseed,24-07-19,5335,5365,5350
gujarat,mehsana,mustard,mustard,24-07-19,3460,3460,3460
gujarat,mehsana,wheat,other,24-07-19,1925,2040,2000
gujarat,mehsana,banana,other,24-07-19,750,1400,1200
gujarat,mehsana,ladiesfinger,bhindi,24-07-19,800,2750,1750
gujarat,mehsana,cabbage,cabbage,24-07-19,2500,2700,2600
gujarat,mehsana,cauliflower,cauliflower,24-07-19,200,2800,2500
gujarat,mehsana,greenchilli,greenchilly,24-07-19,700,3200,2250
gujarat,mehsana,lemon,lemon,24-07-19,1750,4000,2750
gujarat,mehsana,onion,onion,24-07-19,600,1500,1150
gujarat,mehsana,potato,potato,24-07-19,200,750,625
gujarat,mehsana,tomato,tomato,24-07-19,2500,3700,3250
gujarat,mehsana,castorseed,other,24-07-19,5400,5425,5415
gujarat,mehsana,ajwan,ajwan,24-07-19,9625,11575,10025
gujarat,mehsana,castorseed,castorseed,24-07-19,5455,5455,5455
gujarat,mehsana,corrianderseed,corianderseed,24-07-19,5350,6500,5875
gujarat,mehsana,cumminseed,cumminseed,24-07-19,13700,17500,15500
gujarat,mehsana,isabgul,isabgul,24-07-19,7875,9350,8925
gujarat,mehsana,methiseeds,methiseeds,24-07-19,3975,3975,3975
gujarat,mehsana,mustard,mustard,24-07-19,3455,3680,3575
gujarat,mehsana,sesamum,sesame,24-07-19,7375,11400,9900
gujarat,mehsana,soanf,soanf,24-07-19,4500,12650,7050
gujarat,mehsana,suva,suva,24-07-19,4640,6110,6100
gujarat,mehsana,castorseed,other,24-07-19,5300,5465,5400
gujarat,mehsana,wheat,other,24-07-19,1850,2085,2000
gujarat,mehsana,castorseed,other,24-07-19,5380,5380,5380
gujarat,mehsana,wheat,other,24-07-19,1975,2105,2025
gujarat,mehsana,castorseed,other,24-07-19,5300,5420,5390
gujarat,mehsana,wheat,other,24-07-19,1925,2105,1975
gujarat,mehsana,bittergourd,other,24-07-19,600,1505,1300
gujarat,mehsana,bottlegourd,other,24-07-19,300,605,400
gujarat,mehsana,greenchilli,other,24-07-19,700,2500,2000
gujarat,mehsana,guar,other,24-07-19,1500,1500,1500
gujarat,mehsana,bajra,other,24-07-19,1710,2155,1932
gujarat,mehsana,guarseed,other,24-07-19,3530,3920,3725
gujarat,mehsana,jowar,other,24-07-19,1500,5715,3607
gujarat,mehsana,methiseeds,other,24-07-19,3500,4275,3887
gujarat,mehsana,mustard,other,24-07-19,3000,3690,3345
gujarat,mehsana,wheat,other,24-07-19,1960,2110,2035
gujarat,morbi,bajra,other,24-07-19,1500,2050,1750
gujarat,morbi,cumminseed,other,24-07-19,14790,16000,15500
gujarat,morbi,jowar,other,24-07-19,2990,3400,3200
gujarat,morbi,sesamum,other,24-07-19,10150,10185,10170
gujarat,morbi,wheat,other,24-07-19,1915,2160,2050
gujarat,narmada,banana,other,24-07-19,160,270,220
gujarat,navsari,ladiesfinger,other,24-07-19,500,1500,1000
gujarat,navsari,bottlegourd,other,24-07-19,500,1000,750
gujarat,navsari,brinjal,other,24-07-19,600,1500,1050
gujarat,navsari,cabbage,other,24-07-19,1500,3000,2250
gujarat,navsari,cauliflower,other,24-07-19,1750,4000,2875
gujarat,navsari,greenchilli,other,24-07-19,3000,4000,3500
gujarat,navsari,potato,other,24-07-19,600,1300,950
gujarat,navsari,tomato,other,24-07-19,2500,4500,3500
gujarat,panchmahals,arhar,other,24-07-19,4950,5050,5000
gujarat,panchmahals,groundnut,other,24-07-19,4900,5000,4950
gujarat,panchmahals,maize,deshired,24-07-19,2000,2100,2050
gujarat,panchmahals,maize,deshiwhite,24-07-19,1950,2050,2000
gujarat,panchmahals,wheat,other,24-07-19,1825,1875,1850
gujarat,panchmahals,arhar,other,24-07-19,4850,4950,4900
gujarat,panchmahals,bajra,other,24-07-19,1800,1850,1825
gujarat,panchmahals,maize,deshiwhite,24-07-19,1900,2000,1950
gujarat,patan,castorseed,caster,24-07-19,5300,5365,5335
gujarat,patan,cumminseed,medium,24-07-19,14000,16000,15000
gujarat,patan,guarseed,whole,24-07-19,3625,4025,3800
gujarat,patan,wheat,mediumfine,24-07-19,1850,2060,1950
gujarat,patan,castorseed,castorseed,24-07-19,5300,5395,5380
gujarat,patan,cumminseed,cumminseed,24-07-19,14500,15800,15375
gujarat,patan,wheat,other,24-07-19,1700,1925,1875
gujarat,patan,bajra,deshi,24-07-19,1650,2070,1860
gujarat,patan,barley,deshi,24-07-19,2015,2015,2015
gujarat,patan,castorseed,castorseed,24-07-19,5315,5430,5372
gujarat,patan,cumminseed,cumminseed,24-07-19,14400,15225,14812
gujarat,patan,guarseed,split,24-07-19,3925,3965,3965
gujarat,patan,jowar,jowar,24-07-19,2250,5560,3905
gujarat,patan,mustard,mustard,24-07-19,3375,3480,3427
gujarat,patan,wheat,hybrid,24-07-19,2000,2125,2062
gujarat,rajkot,brinjal,brinjal,24-07-19,600,1200,900
gujarat,rajkot,cabbage,cabbage,24-07-19,2600,3200,2900
gujarat,rajkot,castorseed,castorseed,24-07-19,5055,5255,5180
gujarat,rajkot,corrianderseed,mediumgreen,24-07-19,5255,6030,5855
gujarat,rajkot,greenchilli,greenchilly,24-07-19,1800,2600,2200
gujarat,rajkot,groundnutseed,groundnutseed,24-07-19,6005,6555,6405
gujarat,rajkot,sesamum,white,24-07-19,9130,10230,10105
gujarat,rajkot,soyabean,yellow,24-07-19,3230,3330,3280
gujarat,rajkot,tomato,deshi,24-07-19,2700,3300,2900
gujarat,rajkot,wheat,lokwan,24-07-19,1880,2110,2105
gujarat,rajkot,arhar,arhar,24-07-19,4130,5555,5130
gujarat,rajkot,bajra,deshi,24-07-19,1755,2005,1755
gujarat,rajkot,blackgram,desi,24-07-19,2755,5855,4630
gujarat,rajkot,castorseed,castorseed,24-07-19,4905,5355,5280
gujarat,rajkot,corrianderseed,corianderseed,24-07-19,4880,6780,6355
gujarat,rajkot,cotton,hb,24-07-19,5980,6155,6105
gujarat,rajkot,cumminseed,cumminseed,24-07-19,11005,16155,15705
gujarat,rajkot,greengram,green,24-07-19,2880,5955,5380
gujarat,rajkot,groundnut,g20,24-07-19,4375,5555,5250
gujarat,rajkot,maize,yellow,24-07-19,2205,2805,2705
gujarat,rajkot,onion,red,24-07-19,255,1380,830
gujarat,rajkot,sesamum,red,24-07-19,13005,17705,15880
gujarat,rajkot,soyabean,yellow,24-07-19,1950,2360,2120
gujarat,rajkot,wheat,lokwan,24-07-19,1950,2360,2120
gujarat,rajkot,apple,apple,24-07-19,11000,15000,13000
gujarat,rajkot,banana,bananaripe,24-07-19,1500,2000,1750
gujarat,rajkot,ladiesfinger,bhindi,24-07-19,700,1300,1000
gujarat,rajkot,brinjal,brinjal,24-07-19,300,800,550
gujarat,rajkot,cabbage,cabbage,24-07-19,2000,3500,3000
gujarat,rajkot,carrot,carrot,24-07-19,2000,2500,2250
gujarat,rajkot,cauliflower,cauliflower,24-07-19,3000,3500,3250
gujarat,rajkot,cucumbar,cucumbar,24-07-19,1500,2500,2000
gujarat,rajkot,greenchilli,greenchilly,24-07-19,1000,2000,1500
gujarat,rajkot,guar,gwar,24-07-19,2500,7000,5000
gujarat,rajkot,lemon,other,24-07-19,1000,4000,2500
gujarat,rajkot,mango,keshar,24-07-19,3000,4000,3500
gujarat,rajkot,mousambi,mousambi,24-07-19,7000,8000,7500
gujarat,rajkot,pomegranate,pomogranate,24-07-19,1000,3000,2000
gujarat,rajkot,arhar,other,24-07-19,3750,4450,4250
gujarat,rajkot,beans,other,24-07-19,4000,5000,4625
gujarat,rajkot,blackgram,other,24-07-19,4000,4000,4000
gujarat,rajkot,cotton,other,24-07-19,1201,1201,1201
gujarat,rajkot,cumminseed,cumminseed,24-07-19,13000,16180,14400
gujarat,rajkot,greengram,greengramdhalli,24-07-19,4000,5350,4750
gujarat,rajkot,groundnut,g20,24-07-19,3250,5275,4250
gujarat,rajkot,kulthi,horsegram,24-07-19,6500,6500,6500
gujarat,rajkot,maize,hybridlocal,24-07-19,2055,2055,2055
gujarat,rajkot,methiseeds,methiseeds,24-07-19,2500,5000,4400
gujarat,rajkot,sesamum,black,24-07-19,13500,17000,15750
gujarat,rajkot,sesamum,white,24-07-19,8000,10300,9750
gujarat,rajkot,wheat,2189no2,24-07-19,1825,2090,2025
gujarat,rajkot,ladiesfinger,bhindi,24-07-19,500,1000,750
gujarat,rajkot,bittergourd,other,24-07-19,2500,3500,3000
gujarat,rajkot,blackgram,rajkott9,24-07-19,4620,5720,5170
gujarat,rajkot,bottlegourd,bottlegourd,24-07-19,700,1000,850
gujarat,rajkot,brinjal,brinjal,24-07-19,500,1000,750
gujarat,rajkot,cabbage,cabbage,24-07-19,2500,3000,2750
gujarat,rajkot,cucumbar,cucumbar,24-07-19,1000,1500,1250
gujarat,rajkot,cumminseed,cumminseed,24-07-19,11000,15790,13395
gujarat,rajkot,greenchilli,greenchilly,24-07-19,1000,1500,1250
gujarat,rajkot,groundnut,other,24-07-19,4500,4500,4500
gujarat,rajkot,guar,gwar,24-07-19,3500,4000,3750
gujarat,rajkot,lemon,lemon,24-07-19,2000,3000,2500
gujarat,rajkot,onion,onion,24-07-19,650,1750,1200
gujarat,rajkot,sesamum,white,24-07-19,9500,10350,9925
gujarat,rajkot,tomato,tomato,24-07-19,3500,4000,3750
gujarat,rajkot,wheat,local,24-07-19,1910,2130,2020
gujarat,rajkot,arhar,arhar,24-07-19,5365,5665,5405
gujarat,rajkot,bajra,deshi,24-07-19,1825,2050,1975
gujarat,rajkot,bengalgram,desi,24-07-19,3725,4650,4350
gujarat,rajkot,blackgram,desi,24-07-19,5085,5650,5205
gujarat,rajkot,castorseed,caster,24-07-19,4865,5235,5165
gujarat,rajkot,corrianderseed,corianderseed,24-07-19,5000,6580,5550
gujarat,rajkot,cotton,narmabtcotton,24-07-19,5750,6220,6075
gujarat,rajkot,cumminseed,cumminseed,24-07-19,15100,16085,15700
gujarat,rajkot,greengram,green,24-07-19,5000,6440,5685
gujarat,rajkot,groundnutseed,groundnutseed,24-07-19,6500,7100,6875
gujarat,rajkot,groundnut,bold,24-07-19,4850,5250,5100
gujarat,rajkot,groundnut,g20,24-07-19,4500,5475,5220
gujarat,rajkot,jowar,jowar,24-07-19,2895,3320,3000
gujarat,rajkot,jowar,jowar,24-07-19,1975,2125,2050
gujarat,rajkot,maize,red,24-07-19,1975,2215,2050
gujarat,rajkot,methiseeds,methiseeds,24-07-19,3425,4455,4000
gujarat,rajkot,mustard,mustard,24-07-19,2950,3425,3050
gujarat,rajkot,sesamum,black,24-07-19,14650,18380,16575
gujarat,rajkot,sesamum,white,24-07-19,9625,10425,10150
gujarat,rajkot,wheat,lokwan,24-07-19,1990,2155,2075
gujarat,rajkot,wheat,sharbati,24-07-19,2020,2210,2135
gujarat,rajkot,ladiesfinger,bhindi,24-07-19,1000,1500,1375
gujarat,rajkot,bottlegourd,bottlegourd,24-07-19,600,1050,925
gujarat,rajkot,brinjal,brinjal,24-07-19,500,700,600
gujarat,rajkot,clusterbeans,clusterbeans,24-07-19,2500,3500,3125
gujarat,rajkot,coriander,coriander,24-07-19,5000,7500,6000
gujarat,rajkot,ginger,greenginger,24-07-19,8000,9000,8625
gujarat,rajkot,greenchilli,greenchilly,24-07-19,1100,1650,1425
gujarat,rajkot,lemon,lemon,24-07-19,2250,3250,2625
gujarat,rajkot,onion,onion,24-07-19,555,1375,1050
gujarat,rajkot,potato,desi,24-07-19,450,800,600
gujarat,rajkot,tomato,tomato,24-07-19,3250,4000,3625
gujarat,sabarkantha,castorseed,other,24-07-19,5250,5430,5340
gujarat,sabarkantha,maize,other,24-07-19,2000,2150,2075
gujarat,sabarkantha,wheat,other,24-07-19,2000,2115,2058
gujarat,sabarkantha,bajra,local,24-07-19,1650,1975,1825
gujarat,sabarkantha,castorseed,castorseed,24-07-19,5150,5450,5300
gujarat,sabarkantha,maize,yellow,24-07-19,1750,2175,1975
gujarat,sabarkantha,wheat,sonalika,24-07-19,2000,2175,2100
gujarat,sabarkantha,bajra,other,24-07-19,1500,1750,1750
gujarat,sabarkantha,bengalgram,other,24-07-19,3850,4000,4000
gujarat,sabarkantha,castorseed,other,24-07-19,5050,5250,5250
gujarat,sabarkantha,groundnut,other,24-07-19,4500,5250,5250
gujarat,sabarkantha,maize,other,24-07-19,1850,2000,2000
gujarat,sabarkantha,wheat,other,24-07-19,1650,1850,1850
gujarat,sabarkantha,wheat,lokwan,24-07-19,1650,1850,1850
gujarat,surat,wheat,other,24-07-19,1425,1500,1450
gujarat,surat,bananagreen,other,24-07-19,600,1200,900
gujarat,surat,beetroot,other,24-07-19,2500,3250,2875
gujarat,surat,ladiesfinger,other,24-07-19,250,1100,675
gujarat,surat,bittergourd,other,24-07-19,1200,3000,2100
gujarat,surat,bottlegourd,other,24-07-19,400,1750,1075
gujarat,surat,brinjal,other,24-07-19,400,2250,1325
gujarat,surat,cabbage,other,24-07-19,1300,2500,1900
gujarat,surat,capsicum,other,24-07-19,2250,2750,2500
gujarat,surat,carrot,other,24-07-19,2250,2750,2500
gujarat,surat,cauliflower,other,24-07-19,1500,3500,2500
gujarat,surat,clusterbeans,other,24-07-19,1500,3500,2500
gujarat,surat,cowpea,other,24-07-19,1500,3750,2625
gujarat,surat,cucumbar,other,24-07-19,800,2500,1650
gujarat,surat,drumstick,other,24-07-19,2250,5300,3775
gujarat,surat,elephantyam,other,24-07-19,1900,2250,2075
gujarat,surat,frenchbeans,other,24-07-19,2500,5500,4000
gujarat,surat,ginger,other,24-07-19,8000,9300,8650
gujarat,surat,greenchilli,other,24-07-19,1000,4000,2500
gujarat,surat,groundnutpods,other,24-07-19,4000,5000,4500
gujarat,surat,indianbeans,other,24-07-19,2000,3250,2625
gujarat,surat,kartali,other,24-07-19,3000,7000,5000
gujarat,surat,lemon,other,24-07-19,1250,5000,3125
